Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
30/04/2015,04:00,159,1.8,32.4,16.9,92.4,0.3,,0.001,10.4,1.1
30/04/2015,05:00,214,1.2,38.4,16.6,93.0,0.5,,0.001,7.9,2.1
30/04/2015,06:00,146,1.8,29.1,16.7,93.5,0.2,,0.001,5.5,1.9
30/04/2015,07:00,199,1.4,38.1,16.9,92.6,0.3,,0.001,11.1,6.2
30/04/2015,08:00,220,1.1,28.7,17.0,92.6,0.6,,0.001,9.4,3.0
30/04/2015,09:00,204,1.1,20.8,17.1,92.4,0.3,,0.001,6.9,0.1
30/04/2015,10:00,201,2.3,19.8,17.6,92.0,0.1,,0.001,7.3,2.3
30/04/2015,11:00,208,2.6,19.2,17.6,90.1,0.0,,0.001,4.7,1.1
30/04/2015,12:00,208,2.8,20.8,17.5,89.8,0.2,,0.001,5.4,0.3
30/04/2015,13:00,204,2.4,23.4,17.1,91.2,0.6,,0.001,3.2,-0.5
30/04/2015,14:00,195,2.3,16.5,16.9,92.5,0.5,,0.001,3.0,0.9
30/04/2015,15:00,208,1.1,34.5,16.6,93.5,2.4,,0.002,6.7,3.2
30/04/2015,16:00,214,1.8,21.1,16.5,94.4,1.2,,0.001,5.5,2.4
30/04/2015,17:00,224,1.4,42.1,16.4,94.8,1.8,,,10.6,8.6
30/04/2015,18:00,204,1.4,33.8,16.3,95.1,1.4,,0.001,3.3,1.5
30/04/2015,19:00,180,2.6,20.1,16.4,95.2,0.8,,0.001,1.1,0.0
30/04/2015,20:00,180,1.9,23.0,16.6,94.7,0.8,,0.001,1.9,1.0
30/04/2015,21:00,175,2.4,24.6,16.5,94.8,1.1,,0.001,0.2,-2.8
30/04/2015,22:00,166,2.3,15.3,16.8,95.1,1.1,,0.001,2.0,-1.3
30/04/2015,23:00,149,2.1,27.0,16.9,95.0,0.1,,0.001,2.0,-1.9
01/05/2015,00:00,186,1.6,32.2,16.7,94.2,0.0,,0.000,4.0,-1.8
01/05/2015,01:00,167,1.6,38.1,16.7,92.7,0.3,,0.000,2.7,0.8
01/05/2015,02:00,164,2.2,23.3,16.5,93.6,0.3,,0.000,2.9,-2.2
01/05/2015,03:00,164,1.7,55.5,16.8,93.5,0.7,,0.000,8.0,2.1
01/05/2015,04:00,183,2.3,19.7,16.5,93.3,0.4,,0.000,1.1,-2.6
01/05/2015,05:00,165,2.8,13.1,16.6,94.1,0.2,,0.000,7.3,-0.6
01/05/2015,06:00,136,2.6,30.3,18.0,93.0,3.3,,0.000,16.7,5.6
01/05/2015,07:00,125,3.4,27.8,17.8,94.4,4.8,,0.000,11.3,-0.9
01/05/2015,08:00,133,4.3,25.7,18.0,94.8,2.7,,0.000,9.3,0.5
01/05/2015,09:00,92,3.9,31.8,19.8,85.3,0.8,,0.000,8.2,0.2
01/05/2015,10:00,108,1.7,62.3,20.0,81.5,1.7,,0.000,20.6,0.6
01/05/2015,11:00,194,3.1,18.8,18.0,92.6,0.9,,0.000,3.6,-3.5
01/05/2015,12:00,167,3.6,19.1,18.5,94.1,1.8,,0.000,3.7,-2.6
01/05/2015,13:00,171,3.6,21.6,19.0,94.5,0.7,,0.000,6.8,-1.7
01/05/2015,14:00,182,3.6,31.9,18.9,95.0,8.3,,0.000,2.2,-1.2
01/05/2015,15:00,152,2.9,33.4,19.1,96.1,12.0,,0.000,8.5,0.5
01/05/2015,16:00,80,2.5,40.2,20.3,96.4,7.0,,0.000,30.0,3.7
01/05/2015,17:00,69,4.4,26.1,20.4,96.2,2.3,,0.000,30.4,0.9
01/05/2015,18:00,45,4.4,21.0,19.2,94.6,2.5,,0.000,9.3,2.5
01/05/2015,19:00,71,5.0,21.4,20.2,89.4,0.0,,0.000,23.9,0.6
01/05/2015,20:00,80,4.6,22.3,21.0,92.1,0.6,,0.000,28.7,-0.2
01/05/2015,21:00,6,3.7,147.3,20.0,93.1,0.0,,0.001,,
01/05/2015,22:00,350,3.7,17.3,17.2,93.8,0.0,,0.007,,
01/05/2015,23:00,29,2.2,27.9,16.9,93.7,0.0,,0.004,2.5,2.5
02/05/2015,00:00,6,2.7,166.5,17.1,92.1,0.0,,0.003,2.4,2.5
02/05/2015,01:00,351,2.2,117.1,17.1,90.8,0.0,,0.001,-0.8,0.1
02/05/2015,02:00,6,1.6,160.3,17.1,89.6,0.0,,0.002,-0.5,0.5
02/05/2015,03:00,344,1.3,102.7,17.3,87.3,0.0,,0.001,-1.0,0.2
02/05/2015,04:00,199,0.3,139.4,17.0,89.2,0.0,,0.001,5.5,1.4
02/05/2015,05:00,229,0.9,33.7,16.8,91.6,0.0,,0.000,6.3,2.3
02/05/2015,06:00,244,1.1,34.0,18.1,85.5,0.0,,0.000,2.9,2.9
02/05/2015,07:00,275,2.0,27.4,19.2,76.0,0.0,,0.001,1.2,1.2
02/05/2015,08:00,276,2.3,26.0,20.1,72.6,0.0,,0.001,5.2,2.5
02/05/2015,09:00,265,1.2,41.6,21.7,65.5,0.0,,0.001,1.9,0.9
02/05/2015,10:00,225,1.1,60.2,23.0,60.2,0.0,,0.001,-0.1,-1.5
02/05/2015,11:00,201,1.7,34.6,23.5,60.2,0.0,,0.000,0.6,-1.2
02/05/2015,12:00,138,0.9,74.4,23.9,59.7,0.0,,0.000,4.0,-0.2
02/05/2015,13:00,359,1.8,193.6,24.2,63.0,0.0,,0.006,6.3,2.9
02/05/2015,14:00,355,2.8,20.2,24.0,62.4,0.0,,0.003,3.8,1.9
02/05/2015,15:00,354,3.1,18.0,22.0,71.2,0.0,,0.004,9.1,3.5
02/05/2015,16:00,11,1.3,154.5,20.1,81.4,0.0,,0.012,19.2,7.7
02/05/2015,17:00,351,1.7,118.8,19.6,85.6,0.0,,0.004,17.8,4.7
02/05/2015,18:00,340,1.8,112.4,19.4,87.3,0.0,,0.003,13.7,3.7
02/05/2015,19:00,323,0.9,17.8,18.5,89.4,0.0,,0.001,9.3,3.2
02/05/2015,20:00,342,1.2,13.0,17.5,91.8,0.0,,0.001,10.5,4.4
02/05/2015,21:00,327,1.7,16.6,17.5,90.2,0.0,,0.001,9.2,6.9
02/05/2015,22:00,316,1.1,28.0,17.2,88.2,0.0,,0.003,9.1,7.5
02/05/2015,23:00,310,1.1,22.0,17.2,87.5,0.0,,0.002,7.0,4.5
03/05/2015,00:00,329,0.8,28.5,16.7,89.1,0.0,,0.001,6.3,1.9
03/05/2015,01:00,292,0.7,36.1,17.1,89.3,0.0,,0.001,7.3,2.2
03/05/2015,02:00,310,1.0,23.3,17.5,88.9,0.0,,0.002,15.1,3.7
03/05/2015,03:00,310,0.5,40.8,17.9,85.7,0.0,,0.001,12.4,2.7
03/05/2015,04:00,243,0.4,66.7,17.0,89.6,0.0,,0.001,6.8,1.7
03/05/2015,05:00,297,0.9,30.3,17.3,89.2,0.0,,0.000,11.9,5.4
03/05/2015,06:00,321,1.8,21.6,18.8,82.8,0.0,,0.001,13.5,3.1
03/05/2015,07:00,320,1.5,32.2,19.8,78.8,0.0,,0.001,5.5,3.1
03/05/2015,08:00,210,1.5,39.0,21.4,67.4,0.0,,0.000,-0.8,-0.3
03/05/2015,09:00,234,1.4,49.1,22.3,64.1,0.0,,0.001,2.6,0.2
03/05/2015,10:00,251,2.1,37.7,23.7,59.3,0.0,,0.002,2.3,-0.5
03/05/2015,11:00,242,1.6,45.8,24.0,60.2,0.0,,0.001,2.8,-0.7
03/05/2015,12:00,241,1.6,46.4,24.5,59.2,0.0,,0.001,0.6,-0.1
03/05/2015,13:00,254,2.7,29.5,23.7,63.1,0.0,,0.001,3.6,0.6
03/05/2015,14:00,267,2.8,25.7,23.3,65.3,0.0,,0.002,5.5,3.2
03/05/2015,15:00,244,1.7,30.6,22.6,70.3,0.0,,0.001,6.7,3.2
03/05/2015,16:00,205,1.0,18.7,21.5,76.5,0.0,,0.001,11.0,5.5
03/05/2015,17:00,202,0.9,14.5,20.3,81.8,0.0,,0.000,10.4,7.2
03/05/2015,18:00,203,0.9,11.2,19.4,85.8,0.0,,0.000,14.8,12.0
03/05/2015,19:00,181,1.3,7.2,19.1,86.7,0.0,,0.000,10.9,8.4
03/05/2015,20:00,170,0.4,116.1,18.2,89.4,0.0,,0.000,10.7,8.3
03/05/2015,21:00,207,0.8,20.3,17.7,91.5,0.0,,0.000,12.0,8.8
03/05/2015,22:00,224,1.3,16.0,17.5,91.8,0.0,,0.000,12.0,8.8
03/05/2015,23:00,218,1.0,24.5,17.2,92.2,0.0,,0.000,10.0,7.4
04/05/2015,00:00,221,1.3,19.6,17.2,92.7,0.0,,0.001,10.7,6.0
04/05/2015,01:00,212,1.6,22.1,17.0,92.6,0.0,,0.001,9.5,5.8
04/05/2015,02:00,220,1.3,18.6,16.6,93.1,0.0,,0.001,8.2,5.8
04/05/2015,03:00,205,1.5,15.5,16.4,93.6,0.0,,0.001,8.1,4.9
04/05/2015,04:00,208,1.4,20.6,16.4,93.9,0.0,,0.000,9.7,5.7
04/05/2015,05:00,199,1.6,12.7,16.5,93.7,0.0,,0.000,13.9,5.5
04/05/2015,06:00,208,1.6,15.7,17.9,89.2,0.0,,0.000,16.9,8.6
04/05/2015,07:00,205,2.1,24.8,20.4,77.9,0.0,,0.000,10.7,7.1
04/05/2015,08:00,200,2.1,26.3,22.7,67.3,0.0,,0.000,9.0,5.5
04/05/2015,09:00,202,1.2,44.3,24.5,57.7,0.0,,0.000,31.2,5.1
04/05/2015,10:00,181,1.1,41.1,25.6,52.2,0.0,,0.000,23.5,2.9
04/05/2015,11:00,66,2.0,28.4,25.7,53.3,0.0,,0.000,5.5,0.2
04/05/2015,12:00,80,2.4,22.4,25.6,51.5,0.0,,0.000,-0.1,0.0
04/05/2015,13:00,84,3.2,18.6,25.2,53.6,0.0,,0.000,10.9,0.5
04/05/2015,14:00,71,2.2,29.0,24.9,58.6,0.0,,0.000,14.7,2.1
04/05/2015,15:00,52,2.0,19.4,23.8,65.0,0.0,,0.000,16.1,3.4
04/05/2015,16:00,35,0.9,25.9,22.0,76.0,0.0,,0.000,14.8,2.9
04/05/2015,17:00,72,0.6,26.3,21.2,81.8,0.0,,0.000,13.6,3.4
04/05/2015,18:00,31,0.2,150.1,20.3,85.6,0.0,,0.000,8.6,2.8
04/05/2015,19:00,265,0.5,36.9,19.5,88.8,0.0,,0.000,38.7,6.0
04/05/2015,20:00,305,0.4,30.4,19.0,90.2,0.0,,0.000,55.2,14.0
04/05/2015,21:00,252,0.5,33.3,18.8,90.3,0.0,,0.000,47.0,10.4
04/05/2015,22:00,258,0.6,29.5,18.5,91.2,0.0,,0.000,39.5,10.3
04/05/2015,23:00,241,0.9,21.3,18.3,91.3,0.0,,0.001,29.3,9.6
05/05/2015,00:00,208,1.6,8.8,18.1,90.4,0.0,,0.000,13.5,6.4
05/05/2015,01:00,200,1.5,7.3,17.6,90.9,0.0,,,9.3,5.2
05/05/2015,02:00,205,1.4,15.3,17.2,91.9,0.0,,0.000,11.2,6.1
05/05/2015,03:00,205,1.7,11.9,16.9,92.4,0.0,,0.000,13.3,7.2
05/05/2015,04:00,201,1.7,9.8,17.0,92.4,0.0,,0.000,10.8,5.4
05/05/2015,05:00,204,1.7,11.1,17.2,91.7,0.0,,0.000,17.6,7.6
05/05/2015,06:00,212,1.5,17.4,18.8,86.2,0.0,,0.000,26.2,13.0
05/05/2015,07:00,224,1.6,29.8,21.3,75.8,0.0,,0.001,24.0,11.8
05/05/2015,08:00,255,0.8,92.7,23.8,65.2,0.0,,0.001,20.5,7.1
05/05/2015,09:00,355,1.1,142.0,25.7,59.7,0.0,,0.005,24.5,6.9
05/05/2015,10:00,13,1.8,159.3,26.2,59.0,0.0,,0.020,16.3,7.5
05/05/2015,11:00,0,2.6,243.6,27.1,53.7,0.0,,0.008,7.8,1.8
05/05/2015,12:00,354,2.9,120.0,27.3,52.7,0.0,,0.002,7.9,1.7
05/05/2015,13:00,35,2.2,120.6,27.1,56.3,0.0,,0.004,13.3,3.4
05/05/2015,14:00,46,2.7,20.7,25.5,60.9,0.0,,0.001,4.1,1.8
05/05/2015,15:00,26,2.0,29.6,24.4,63.5,0.0,,0.001,5.0,1.7
05/05/2015,16:00,355,1.8,120.2,22.7,74.8,0.0,,0.006,18.2,6.2
05/05/2015,17:00,344,1.6,23.1,22.0,81.9,0.0,,0.001,14.3,4.1
05/05/2015,18:00,336,1.3,16.2,21.7,85.0,0.0,,0.001,11.3,4.0
05/05/2015,19:00,318,1.0,16.4,21.1,86.1,0.0,,0.003,8.3,5.5
05/05/2015,20:00,348,1.1,118.2,20.2,88.5,0.0,,0.002,9.8,1.7
05/05/2015,21:00,323,1.1,32.6,20.1,90.7,0.0,,0.001,17.2,6.1
05/05/2015,22:00,329,0.6,117.3,19.6,91.6,0.0,,0.001,14.2,6.3
05/05/2015,23:00,324,1.2,14.1,19.4,92.8,0.0,,0.002,15.2,5.7
06/05/2015,00:00,335,1.1,18.4,18.9,93.5,0.0,,0.001,11.9,4.8
06/05/2015,01:00,286,0.9,36.4,18.5,93.6,0.0,,,10.7,6.2
06/05/2015,02:00,222,0.8,24.3,17.7,93.7,0.0,,0.001,20.7,9.8
06/05/2015,03:00,202,1.9,12.9,17.5,94.2,0.0,,0.000,16.6,8.4
06/05/2015,04:00,213,1.6,14.6,17.2,92.8,0.0,,0.000,10.6,7.6
06/05/2015,05:00,224,1.4,20.0,17.0,92.3,0.0,,0.001,23.8,9.5
06/05/2015,06:00,214,1.7,21.9,18.3,88.1,0.0,,0.001,29.8,15.6
06/05/2015,07:00,219,1.8,27.6,20.6,77.7,0.0,,0.001,17.2,9.0
06/05/2015,08:00,202,1.3,37.2,23.4,66.5,0.0,,0.001,18.2,9.6
06/05/2015,09:00,212,1.7,37.2,25.6,55.1,0.0,,0.001,5.9,4.8
06/05/2015,10:00,225,2.0,39.3,26.7,49.8,0.0,,0.001,12.6,2.2
06/05/2015,11:00,219,2.0,39.7,28.3,44.2,0.0,,0.001,7.9,2.4
06/05/2015,12:00,215,2.3,29.2,29.0,40.9,0.0,,,11.0,2.7
06/05/2015,13:00,210,1.5,37.8,29.7,39.3,0.0,,0.000,14.4,3.6
06/05/2015,14:00,248,1.5,35.1,29.8,36.6,0.0,,0.000,7.5,1.0
06/05/2015,15:00,69,0.6,109.5,28.2,48.0,0.0,,0.001,39.8,7.6
06/05/2015,16:00,56,1.4,18.6,23.9,70.9,0.0,,0.001,26.0,11.8
06/05/2015,17:00,32,0.7,32.6,22.5,78.7,0.0,,0.001,26.2,10.7
06/05/2015,18:00,242,0.9,43.7,21.6,81.7,0.0,,0.001,53.8,15.4
06/05/2015,19:00,203,1.3,12.4,20.7,84.4,0.0,,0.001,46.5,17.3
06/05/2015,20:00,196,1.3,21.5,19.9,83.9,0.0,,0.002,17.4,13.2
06/05/2015,21:00,210,1.1,22.0,19.2,75.6,0.0,,0.002,,
06/05/2015,22:00,216,1.5,16.8,18.8,68.2,0.0,,0.002,13.9,5.9
06/05/2015,23:00,218,1.4,23.1,18.0,66.7,0.0,,0.002,6.4,1.0
07/05/2015,00:00,232,1.6,22.9,17.3,64.5,0.0,,0.001,12.0,1.2
07/05/2015,01:00,225,1.6,23.8,16.4,62.6,0.0,,,22.9,3.1
07/05/2015,02:00,220,1.3,27.1,15.8,62.2,0.0,,0.001,29.9,4.4
07/05/2015,03:00,207,2.1,15.1,15.0,63.4,0.0,,0.001,29.7,5.5
07/05/2015,04:00,210,2.0,18.0,14.7,62.9,0.0,,0.000,34.5,6.2
07/05/2015,05:00,212,1.9,18.5,14.7,61.4,0.0,,0.000,41.0,10.0
07/05/2015,06:00,218,2.1,23.0,16.3,56.2,0.0,,0.000,47.9,9.8
07/05/2015,07:00,220,2.6,25.6,18.6,48.3,0.0,,0.000,50.8,8.9
07/05/2015,08:00,214,3.3,24.1,20.3,45.7,0.0,,0.000,46.6,6.4
07/05/2015,09:00,210,3.3,22.5,21.9,46.2,0.0,,0.001,44.6,5.7
07/05/2015,10:00,217,3.0,25.8,23.2,46.4,0.0,,0.001,48.4,5.8
07/05/2015,11:00,207,2.3,28.7,24.6,46.4,0.0,,0.000,48.5,7.1
07/05/2015,12:00,200,1.5,42.4,26.0,46.4,0.0,,0.000,42.5,6.6
07/05/2015,13:00,86,1.4,73.7,26.1,51.0,0.0,,0.000,44.7,7.0
07/05/2015,14:00,94,2.7,22.9,24.7,65.1,0.0,,0.000,54.3,7.5
07/05/2015,15:00,122,2.0,32.1,23.4,68.3,0.0,,0.000,36.1,7.2
07/05/2015,16:00,127,2.2,25.9,21.5,74.4,0.0,,0.000,38.9,8.6
07/05/2015,17:00,127,1.9,27.2,20.6,77.1,0.0,,0.000,37.3,7.2
07/05/2015,18:00,134,1.6,26.0,19.9,78.5,0.0,,0.000,36.4,7.3
07/05/2015,19:00,212,1.2,35.8,19.1,81.1,0.0,,0.000,35.8,6.3
07/05/2015,20:00,231,1.2,22.0,18.6,82.7,0.0,,0.001,38.1,6.3
07/05/2015,21:00,235,0.9,28.1,18.1,84.1,0.0,,0.000,31.8,6.0
07/05/2015,22:00,215,0.9,55.1,17.4,86.5,0.0,,0.001,30.6,6.8
07/05/2015,23:00,208,1.6,14.0,16.7,75.2,0.0,,0.000,3.2,3.9
08/05/2015,00:00,212,1.8,17.7,15.6,70.3,0.0,,0.001,6.5,2.9
08/05/2015,01:00,213,1.8,25.9,15.1,66.9,0.0,,,9.2,2.1
08/05/2015,02:00,216,1.5,19.5,14.7,66.4,0.0,,0.001,11.1,3.2
08/05/2015,03:00,216,1.9,23.4,13.9,67.1,0.0,,0.000,8.1,1.9
08/05/2015,04:00,205,2.2,22.0,13.7,65.4,0.0,,0.001,9.2,2.3
08/05/2015,05:00,206,1.9,24.4,13.9,62.4,0.0,,0.000,13.1,4.9
08/05/2015,06:00,176,1.3,29.1,15.8,56.6,0.0,,0.002,19.1,6.9
08/05/2015,07:00,216,2.7,28.4,17.1,50.4,0.0,,0.001,105.4,15.0
08/05/2015,08:00,214,2.7,28.0,18.9,44.8,0.0,,0.001,17.3,2.8
08/05/2015,09:00,217,2.5,31.1,20.5,42.5,0.0,,0.001,20.3,3.5
08/05/2015,10:00,215,2.4,29.1,21.9,40.9,0.0,,0.000,23.1,2.8
08/05/2015,11:00,193,1.5,42.7,23.4,41.1,0.0,,0.000,29.6,5.2
08/05/2015,12:00,110,1.5,47.7,23.9,43.4,0.0,,0.000,28.6,5.2
08/05/2015,13:00,80,2.8,22.7,23.0,53.3,0.0,,0.000,30.6,3.1
08/05/2015,14:00,91,2.9,20.8,22.5,57.2,0.0,,0.000,20.5,2.1
08/05/2015,15:00,107,2.7,22.8,21.6,61.1,0.0,,0.000,20.6,2.3
08/05/2015,16:00,125,1.4,25.4,20.0,68.4,0.0,,0.000,17.6,4.3
08/05/2015,17:00,136,1.1,23.3,19.0,73.1,0.0,,0.000,20.6,5.8
08/05/2015,18:00,144,0.8,18.0,18.1,77.0,0.0,,0.000,21.6,7.6
08/05/2015,19:00,141,1.3,25.8,17.4,78.7,0.0,,0.000,17.9,6.7
08/05/2015,20:00,158,1.5,25.4,16.8,78.7,0.0,,0.000,16.5,4.6
08/05/2015,21:00,217,1.3,15.1,15.8,83.0,0.0,,0.000,18.6,4.7
08/05/2015,22:00,219,1.3,22.0,15.3,84.6,0.0,,0.000,14.4,4.0
08/05/2015,23:00,201,1.8,10.3,14.6,86.4,0.0,,0.000,13.8,3.6
09/05/2015,00:00,203,1.7,10.2,14.1,87.7,0.0,,0.000,13.2,4.2
09/05/2015,01:00,216,1.7,15.3,13.6,88.8,0.0,,,15.6,6.4
09/05/2015,02:00,210,1.8,12.9,13.2,87.9,0.0,,0.000,13.4,6.5
09/05/2015,03:00,218,1.6,16.3,12.8,87.1,0.0,,0.000,11.5,5.6
09/05/2015,04:00,214,1.6,11.4,12.3,84.7,0.0,,0.000,9.8,6.0
09/05/2015,05:00,216,1.8,12.1,12.2,82.3,0.0,,0.000,15.2,7.0
09/05/2015,06:00,212,2.0,13.7,13.4,77.6,0.0,,0.000,16.9,6.5
09/05/2015,07:00,220,1.9,28.8,16.5,64.4,0.0,,0.000,11.4,4.9
09/05/2015,08:00,224,1.9,30.5,19.2,51.4,0.0,,0.000,9.3,2.4
09/05/2015,09:00,232,1.4,48.0,21.2,45.3,0.0,,0.000,10.5,1.4
09/05/2015,10:00,245,1.6,47.7,22.5,40.9,0.0,,0.001,8.2,0.3
09/05/2015,11:00,267,2.0,38.9,23.3,35.4,0.0,,0.002,6.4,-0.1
09/05/2015,12:00,262,2.5,31.8,23.6,30.5,0.0,,0.003,12.3,1.1
